Results generated by BModes (v3.00.00, 20-Mar-2008, compiled using double precision) on 30-Aug-2023 at 13:49:27.
RAAW-GE Tower                                                                                      
=================================================================================

            tower frequencies & mode shapes
            --- only first  20 modes printed


 -------- Mode No.   1  (freq = 0.24368E+00 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist
 -------- Mode No.  19  (freq = 0.55512E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	-0.000019	-0.011848	 0.000000	 0.000000	 0.000002
 0.0104	-0.000161	-0.033217	 0.000000	 0.000000	 0.000007
 0.0174	-0.000427	-0.051487	 0.000000	 0.000000	 0.000012
 0.0244	-0.000797	-0.066670	 0.000000	 0.000000	 0.000017
 0.0313	-0.001253	-0.078793	 0.000000	 0.000000	 0.000022
 0.0383	-0.001774	-0.087900	 0.000000	 0.000000	 0.000027
 0.0453	-0.002343	-0.094058	 0.000000	 0.000000	 0.000032
 0.0522	-0.002942	-0.097353	 0.000000	 0.000000	 0.000037
 0.0592	-0.003553	-0.097902	 0.000000	 0.000000	 0.000042
 0.0662	-0.004159	-0.095844	 0.000000	 0.000000	 0.000047
 0.0731	-0.004744	-0.091346	 0.000000	 0.000000	 0.000052
 0.0801	-0.005294	-0.084600	 0.000000	 0.000000	 0.000057
 0.0870	-0.005796	-0.075824	 0.000000	 0.000000	 0.000062
 0.0940	-0.006237	-0.065258	 0.000000	 0.000000	 0.000067
 0.1010	-0.006607	-0.053160	 0.000000	 0.000000	 0.000072
 0.1079	-0.006894	-0.038693	 0.000000	 0.000000	 0.000077
 0.1149	-0.007087	-0.023136	 0.000000	 0.000000	 0.000082
 0.1219	-0.007181	-0.006789	 0.000000	 0.000000	 0.000087
 0.1288	-0.007171	 0.010041	 0.000000	 0.000000	 0.000092
 0.1358	-0.007055	 0.027044	 0.000000	 0.000000	 0.000097
 0.1399	-0.006938	 0.037025	 0.000000	 0.000000	 0.000100
 0.1497	-0.006508	 0.060338	 0.000000	 0.000000	 0.000107
 0.1567	-0.006082	 0.076036	 0.000000	 0.000000	 0.000112
 0.1636	-0.005561	 0.090725	 0.000000	 0.000000	 0.000117
 0.1706	-0.004953	 0.104150	 0.000000	 0.000000	 0.000122
 0.1776	-0.004265	 0.116076	 0.000000	 0.000000	 0.000127
 0.1845	-0.003507	 0.126298	 0.000000	 0.000000	 0.000132
 0.1915	-0.002692	 0.134639	 0.000000	 0.000000	 0.000137
 0.1985	-0.001831	 0.140958	 0.000000	 0.000000	 0.000142
 0.2054	-0.000936	 0.145484	 0.000000	 0.000000	 0.000147
 0.2124	-0.000020	 0.147663	 0.000000	 0.000000	 0.000152
 0.2194	 0.000902	 0.147426	 0.000000	 0.000000	 0.000157
 0.2263	 0.001815	 0.144745	 0.000000	 0.000000	 0.000162
 0.2333	 0.002703	 0.139632	 0.000000	 0.000000	 0.000167
 0.2403	 0.003552	 0.132141	 0.000000	 0.000000	 0.000172
 0.2472	 0.004347	 0.122366	 0.000000	 0.000000	 0.000177
 0.2507	 0.004720	 0.116661	 0.000000	 0.000000	 0.000180
 0.3203	 0.006661	-0.063961	 0.000000	 0.000000	 0.000230
 0.3797	-0.000351	-0.170369	 0.000000	 0.000000	 0.000273
 0.4248	-0.006514	-0.114125	 0.000000	 0.000000	 0.000305
 0.4596	-0.008360	 0.000823	 0.000000	 0.000000	 0.000330
 0.4866	-0.007102	 0.100578	 0.000000	 0.000000	 0.000349
 0.5137	-0.003644	 0.177948	 0.000000	 0.000000	 0.000369
 0.5407	 0.001166	 0.208915	 0.000000	 0.000000	 0.000388
 0.5677	 0.005948	 0.175603	 0.000000	 0.000000	 0.000408
 0.5947	 0.009163	 0.082920	 0.000000	 0.000000	 0.000427
 0.6217	 0.009547	-0.052063	 0.000000	 0.000000	 0.000446
 0.6488	 0.006696	-0.176821	 0.000000	 0.000000	 0.000466
 0.6758	 0.001392	-0.248898	 0.000000	 0.000000	 0.000485
 0.7028	-0.004708	-0.240645	 0.000000	 0.000000	 0.000505
 0.7298	-0.009476	-0.140589	 0.000000	 0.000000	 0.000524
 0.7568	-0.011056	 0.014599	 0.000000	 0.000000	 0.000543
 0.7839	-0.008749	 0.170709	 0.000000	 0.000000	 0.000563
 0.8109	-0.003221	 0.272678	 0.000000	 0.000000	 0.000582
 0.8379	 0.003777	 0.286563	 0.000000	 0.000000	 0.000602
 0.8649	 0.009777	 0.193383	 0.000000	 0.000000	 0.000621
 0.8919	 0.012536	 0.027702	 0.000000	 0.000000	 0.000640
 0.9189	 0.011315	-0.123396	 0.000000	 0.000000	 0.000660
 0.9460	 0.007072	-0.211070	 0.000000	 0.000000	 0.000679
 0.9730	 0.002063	-0.179508	 0.000000	 0.000000	 0.000699
 1.0000	-0.000410	 0.000868	 0.000000	 0.000000	 0.000718


 -------- Mode No.  20  (freq = 0.73744E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000000	 0.000000	 0.000022	 0.013681	 0.000000
 0.0104	 0.000000	 0.000000	 0.000185	 0.037919	 0.000000
 0.0174	 0.000000	 0.000000	 0.000486	 0.057997	 0.000000
 0.0244	 0.000000	 0.000000	 0.000900	 0.073941	 0.000000
 0.0313	 0.000000	 0.000000	 0.001401	 0.085805	 0.000000
 0.0383	 0.000000	 0.000000	 0.001963	 0.093675	 0.000000
 0.0453	 0.000000	 0.000000	 0.002562	 0.097681	 0.000000
 0.0522	 0.000000	 0.000000	 0.003174	 0.097994	 0.000000
 0.0592	 0.000000	 0.000000	 0.003777	 0.094833	 0.000000
 0.0662	 0.000000	 0.000000	 0.004351	 0.088465	 0.000000
 0.0731	 0.000000	 0.000000	 0.004876	 0.079198	 0.000000
 0.0801	 0.000000	 0.000000	 0.005334	 0.067385	 0.000000
 0.0870	 0.000000	 0.000000	 0.005712	 0.053415	 0.000000
 0.0940	 0.000000	 0.000000	 0.005997	 0.037710	 0.000000
 0.1010	 0.000000	 0.000000	 0.006180	 0.020717	 0.000000
 0.1079	 0.000000	 0.000000	 0.006249	 0.001407	 0.000000
 0.1149	 0.000000	 0.000000	 0.006197	-0.018351	 0.000000
 0.1219	 0.000000	 0.000000	 0.006020	-0.038084	 0.000000
 0.1288	 0.000000	 0.000000	 0.005722	-0.057324	 0.000000
 0.1358	 0.000000	 0.000000	 0.005307	-0.075619	 0.000000
 0.1399	 0.000000	 0.000000	 0.005010	-0.085790	 0.000000
 0.1497	 0.000000	 0.000000	 0.004155	-0.107705	 0.000000
 0.1567	 0.000000	 0.000000	 0.003441	-0.120754	 0.000000
 0.1636	 0.000000	 0.000000	 0.002653	-0.131394	 0.000000
 0.1706	 0.000000	 0.000000	 0.001807	-0.139380	 0.000000
 0.1776	 0.000000	 0.000000	 0.000920	-0.144534	 0.000000
 0.1845	 0.000000	 0.000000	 0.000009	-0.146740	 0.000000
 0.1915	 0.000000	 0.000000	-0.000905	-0.145954	 0.000000
 0.1985	 0.000000	 0.000000	-0.001806	-0.142201	 0.000000
 0.2054	 0.000000	 0.000000	-0.002673	-0.135047	 0.000000
 0.2124	 0.000000	 0.000000	-0.003485	-0.124874	 0.000000
 0.2194	 0.000000	 0.000000	-0.004225	-0.111864	 0.000000
 0.2263	 0.000000	 0.000000	-0.004876	-0.096266	 0.000000
 0.2333	 0.000000	 0.000000	-0.005422	-0.078391	 0.000000
 0.2403	 0.000000	 0.000000	-0.005850	-0.058606	 0.000000
 0.2472	 0.000000	 0.000000	-0.006150	-0.037326	 0.000000
 0.2507	 0.000000	 0.000000	-0.006249	-0.026267	 0.000000
 0.3203	 0.000000	 0.000000	-0.001241	 0.156555	 0.000000
 0.3797	 0.000000	 0.000000	 0.006247	 0.083059	 0.000000
 0.4248	 0.000000	 0.000000	 0.006061	-0.091699	 0.000000
 0.4596	 0.000000	 0.000000	 0.001524	-0.183694	 0.000000
 0.4866	 0.000000	 0.000000	-0.003050	-0.181788	 0.000000
 0.5137	 0.000000	 0.000000	-0.006689	-0.108900	 0.000000
 0.5407	 0.000000	 0.000000	-0.007833	 0.017627	 0.000000
 0.5677	 0.000000	 0.000000	-0.005774	 0.146494	 0.000000
 0.5947	 0.000000	 0.000000	-0.001126	 0.223671	 0.000000
 0.6217	 0.000000	 0.000000	 0.004325	 0.209027	 0.000000
 0.6488	 0.000000	 0.000000	 0.008186	 0.097361	 0.000000
 0.6758	 0.000000	 0.000000	 0.008582	-0.066174	 0.000000
 0.7028	 0.000000	 0.000000	 0.005109	-0.209561	 0.000000
 0.7298	 0.000000	 0.000000	-0.000961	-0.270257	 0.000000
 0.7568	 0.000000	 0.000000	-0.006909	-0.200490	 0.000000
 0.7839	 0.000000	 0.000000	-0.009861	-0.033259	 0.000000
 0.8109	 0.000000	 0.000000	-0.008348	 0.152995	 0.000000
 0.8379	 0.000000	 0.000000	-0.002762	 0.287801	 0.000000
 0.8649	 0.000000	 0.000000	 0.004433	 0.281112	 0.000000
 0.8919	 0.000000	 0.000000	 0.009700	 0.135210	 0.000000
 0.9189	 0.000000	 0.000000	 0.010727	-0.051818	 0.000000
 0.9460	 0.000000	 0.000000	 0.007547	-0.194160	 0.000000
 0.9730	 0.000000	 0.000000	 0.002475	-0.195156	 0.000000
 1.0000	 0.000000	 0.000000	-0.000298	 0.000782	 0.000000
=================================================================================
